Tanggal,Negara,Sum of JumlahResident,Sum of JumlahPengunjug
2024-02-01,SaudiArabia,0.0,1160.0
2024-03-01,SaudiArabia,0.0,640.0
2024-04-01,SaudiArabia,0.0,650.0
2024-05-01,SaudiArabia,0.0,580.0
2024-06-01,SaudiArabia,0.0,1500.0
2024-07-01,SaudiArabia,0.0,1150.0
2024-08-01,SaudiArabia,0.0,740.0
2024-09-01,SaudiArabia,0.0,670.0
2024-10-01,SaudiArabia,0.0,600.0
2024-11-01,SaudiArabia,0.0,770.0
2024-12-01,SaudiArabia,0.0,1330.0
2025-01-01,SaudiArabia,0.0,1030.0
2025-02-01,SaudiArabia,0.0,1560.0
2025-03-01,SaudiArabia,0.0,1420.0
2025-04-01,SaudiArabia,0.0,590.0
2025-05-01,SaudiArabia,0.0,790.0
2025-06-01,SaudiArabia,0.0,1090.0
2025-07-01,SaudiArabia,0.0,1560.0
2025-08-01,SaudiArabia,0.0,1040.0
1991-01-01,Singapore,0.0,3460.0
1991-02-01,Singapore,0.0,6940.0
1991-03-01,Singapore,0.0,6340.0
1991-04-01,Singapore,0.0,6460.0
1991-05-01,Singapore,0.0,4750.0
1991-06-01,Singapore,0.0,10380.0
1991-07-01,Singapore,0.0,4430.0
1991-08-01,Singapore,0.0,4930.0
1991-09-01,Singapore,0.0,6140.0
1991-10-01,Singapore,0.0,4910.0
1991-11-01,Singapore,0.0,9430.0
1991-12-01,Singapore,0.0,19290.0
1992-01-01,Singapore,0.0,4370.0
1992-02-01,Singapore,0.0,9920.0
1992-03-01,Singapore,0.0,6130.0
1992-04-01,Singapore,0.0,5940.0
1992-05-01,Singapore,0.0,6450.0
1992-06-01,Singapore,0.0,11670.0
1992-07-01,Singapore,0.0,5510.0
1992-08-01,Singapore,0.0,5660.0
1992-09-01,Singapore,0.0,7810.0
1992-10-01,Singapore,0.0,9080.0
1992-11-01,Singapore,0.0,15990.0
1992-12-01,Singapore,0.0,28280.0
1993-01-01,Singapore,0.0,10930.0
1993-02-01,Singapore,0.0,7760.0
1993-03-01,Singapore,0.0,10070.0
1993-04-01,Singapore,0.0,9150.0
1993-05-01,Singapore,0.0,9410.0
1993-06-01,Singapore,0.0,18820.0
1993-07-01,Singapore,0.0,7180.0
1993-08-01,Singapore,0.0,7250.0
1993-09-01,Singapore,0.0,10110.0
1993-10-01,Singapore,0.0,10590.0
1993-11-01,Singapore,0.0,20320.0
1993-12-01,Singapore,0.0,33310.0
1994-01-01,Singapore,0.0,5860.0
1994-02-01,Singapore,0.0,16200.0
1994-03-01,Singapore,0.0,12370.0
1994-04-01,Singapore,0.0,10810.0
1994-05-01,Singapore,0.0,14470.0
1994-06-01,Singapore,0.0,20880.0
1994-07-01,Singapore,0.0,9170.0
1994-08-01,Singapore,0.0,10350.0
1994-09-01,Singapore,0.0,13330.0
1994-10-01,Singapore,0.0,13270.0
1994-11-01,Singapore,0.0,23470.0
1994-12-01,Singapore,0.0,37460.0
1995-01-01,Singapore,0.0,11730.0
1995-02-01,Singapore,0.0,13040.0
1995-03-01,Singapore,0.0,13340.0
1995-04-01,Singapore,0.0,11390.0
1995-05-01,Singapore,0.0,15990.0
1995-06-01,Singapore,0.0,23900.0
1995-07-01,Singapore,0.0,9870.0
1995-08-01,Singapore,0.0,11550.0
1995-09-01,Singapore,0.0,14350.0
1995-10-01,Singapore,0.0,12240.0
1995-11-01,Singapore,0.0,24370.0
1995-12-01,Singapore,0.0,40590.0
1996-01-01,Singapore,0.0,8270.0
1996-02-01,Singapore,0.0,22600.0
1996-03-01,Singapore,0.0,14740.0
1996-04-01,Singapore,0.0,16370.0
1996-05-01,Singapore,0.0,18770.0
1996-06-01,Singapore,0.0,24430.0
1996-07-01,Singapore,0.0,11730.0
1996-08-01,Singapore,0.0,13370.0
1996-09-01,Singapore,0.0,12310.0
1996-10-01,Singapore,0.0,14890.0
1996-11-01,Singapore,0.0,29300.0
1996-12-01,Singapore,0.0,36040.0
1997-01-01,Singapore,0.0,8630.0
1997-02-01,Singapore,0.0,19980.0
1997-03-01,Singapore,0.0,17610.0
1997-04-01,Singapore,0.0,14600.0
1997-05-01,Singapore,0.0,16830.0
1997-06-01,Singapore,0.0,30350.0
1997-07-01,Singapore,0.0,13470.0
1997-08-01,Singapore,0.0,12930.0
1997-09-01,Singapore,0.0,17550.0
1997-10-01,Singapore,0.0,19060.0
1997-11-01,Singapore,0.0,28480.0
1997-12-01,Singapore,0.0,39800.0
1998-01-01,Singapore,0.0,16980.0
1998-02-01,Singapore,0.0,13600.0
1998-03-01,Singapore,0.0,18930.0
1998-04-01,Singapore,0.0,21910.0
1998-05-01,Singapore,0.0,20360.0
1998-06-01,Singapore,0.0,33790.0
1998-07-01,Singapore,0.0,14380.0
1998-08-01,Singapore,0.0,14140.0
1998-09-01,Singapore,0.0,15940.0
1998-10-01,Singapore,0.0,15970.0
1998-11-01,Singapore,0.0,24790.0
1998-12-01,Singapore,0.0,36290.0
1999-01-01,Singapore,0.0,9780.0
1999-02-01,Singapore,0.0,21730.0
1999-03-01,Singapore,0.0,21150.0
1999-04-01,Singapore,0.0,15300.0
1999-05-01,Singapore,0.0,19870.0
1999-06-01,Singapore,0.0,35180.0
1999-07-01,Singapore,0.0,17070.0
1999-08-01,Singapore,0.0,16910.0
1999-09-01,Singapore,0.0,21590.0
1999-10-01,Singapore,0.0,18700.0
1999-11-01,Singapore,0.0,34330.0
1999-12-01,Singapore,0.0,35350.0
2000-01-01,Singapore,0.0,10370.0
2000-02-01,Singapore,0.0,24620.0
2000-03-01,Singapore,0.0,23700.0
2000-04-01,Singapore,0.0,21240.0
2000-05-01,Singapore,0.0,21040.0
2000-06-01,Singapore,0.0,32120.0
2000-07-01,Singapore,0.0,16360.0
2000-08-01,Singapore,0.0,14940.0
2000-09-01,Singapore,0.0,16130.0
2000-10-01,Singapore,0.0,22420.0
2000-11-01,Singapore,0.0,37530.0
2000-12-01,Singapore,0.0,45260.0
2001-01-01,Singapore,0.0,19020.0
2001-02-01,Singapore,0.0,17080.0
2001-03-01,Singapore,0.0,23880.0
2001-04-01,Singapore,0.0,22000.0
2001-05-01,Singapore,0.0,24470.0
2001-06-01,Singapore,0.0,34250.0
2001-07-01,Singapore,0.0,22740.0
2001-08-01,Singapore,0.0,21600.0
2001-09-01,Singapore,0.0,21050.0
2001-10-01,Singapore,0.0,22420.0
2001-11-01,Singapore,0.0,28930.0
2001-12-01,Singapore,0.0,38560.0
2002-01-01,Singapore,0.0,13960.0
2002-02-01,Singapore,0.0,25810.0
2002-03-01,Singapore,0.0,24480.0
2002-04-01,Singapore,0.0,18300.0
2002-05-01,Singapore,0.0,26090.0
2002-06-01,Singapore,0.0,31840.0
2002-07-01,Singapore,0.0,18550.0
2002-08-01,Singapore,0.0,18380.0
2002-09-01,Singapore,0.0,17400.0
2002-10-01,Singapore,0.0,21550.0
2002-11-01,Singapore,0.0,32610.0
2002-12-01,Singapore,0.0,37890.0
2003-01-01,Singapore,0.0,15270.0
2003-02-01,Singapore,0.0,22020.0
2003-03-01,Singapore,0.0,20960.0
2003-04-01,Singapore,0.0,12920.0
2003-05-01,Singapore,0.0,13740.0
2003-06-01,Singapore,0.0,30330.0
2003-07-01,Singapore,0.0,18870.0
2003-08-01,Singapore,0.0,15220.0
2003-09-01,Singapore,0.0,19090.0
2003-10-01,Singapore,0.0,20320.0
2003-11-01,Singapore,0.0,28270.0
2003-12-01,Singapore,0.0,36350.0
2004-01-01,Singapore,0.0,15250.0
2004-02-01,Singapore,0.0,17880.0
2004-03-01,Singapore,0.0,18540.0
2004-04-01,Singapore,0.0,17040.0
2004-05-01,Singapore,0.0,19460.0
2004-06-01,Singapore,0.0,26270.0
2004-07-01,Singapore,0.0,15660.0
2004-08-01,Singapore,0.0,13400.0
2004-09-01,Singapore,0.0,14580.0
2004-10-01,Singapore,0.0,18130.0
2004-11-01,Singapore,0.0,32720.0
2004-12-01,Singapore,0.0,34970.0
2005-01-01,Singapore,0.0,10620.0
2005-02-01,Singapore,0.0,23250.0
2005-03-01,Singapore,0.0,21050.0
2005-04-01,Singapore,0.0,17040.0
2005-05-01,Singapore,0.0,21340.0
2005-06-01,Singapore,0.0,29440.0
2005-07-01,Singapore,0.0,17210.0
2005-08-01,Singapore,0.0,15020.0
2005-09-01,Singapore,0.0,16460.0
2005-10-01,Singapore,0.0,20200.0
2005-11-01,Singapore,0.0,25510.0
2005-12-01,Singapore,0.0,31000.0
2006-01-01,Singapore,0.0,13610.0
2006-02-01,Singapore,0.0,16250.0
2006-03-01,Singapore,0.0,16920.0
2006-04-01,Singapore,0.0,17640.0
2006-05-01,Singapore,0.0,16460.0
2006-06-01,Singapore,0.0,25020.0
2006-07-01,Singapore,0.0,16440.0
2006-08-01,Singapore,0.0,14430.0
2006-09-01,Singapore,0.0,16380.0
2006-10-01,Singapore,0.0,18540.0
2006-11-01,Singapore,0.0,25030.0
2006-12-01,Singapore,0.0,32290.0
2007-01-01,Singapore,0.0,10210.0
2007-02-01,Singapore,0.0,20410.0
2007-03-01,Singapore,0.0,18620.0
2007-04-01,Singapore,0.0,17560.0
2007-05-01,Singapore,0.0,21380.0
2007-06-01,Singapore,0.0,24730.0
2007-07-01,Singapore,19720.0,14180.0
2007-08-01,Singapore,17700.0,16360.0
2007-09-01,Singapore,16390.0,14990.0
2007-10-01,Singapore,18240.0,15630.0
2007-11-01,Singapore,18290.0,26350.0
2007-12-01,Singapore,18400.0,32430.0
2008-01-01,Singapore,21350.0,9220.0
2008-02-01,Singapore,15940.0,20540.0
2008-03-01,Singapore,20050.0,21460.0
2008-04-01,Singapore,18670.0,15460.0
2008-05-01,Singapore,16630.0,21000.0
2008-06-01,Singapore,16690.0,24290.0
2008-07-01,Singapore,19040.0,15860.0
2008-08-01,Singapore,16520.0,14810.0
2008-09-01,Singapore,15850.0,14850.0
2008-10-01,Singapore,19230.0,16200.0
2008-11-01,Singapore,17830.0,24370.0
2008-12-01,Singapore,18040.0,32860.0
2009-01-01,Singapore,22580.0,13410.0
2009-02-01,Singapore,17020.0,16900.0
2009-03-01,Singapore,19030.0,20430.0
2009-04-01,Singapore,18380.0,20120.0
2009-05-01,Singapore,16380.0,21080.0
2009-06-01,Singapore,18690.0,26320.0
2009-07-01,Singapore,20380.0,15240.0
2009-08-01,Singapore,16820.0,15760.0
2009-09-01,Singapore,17490.0,17940.0
2009-10-01,Singapore,22120.0,17760.0
2009-11-01,Singapore,20600.0,26450.0
2009-12-01,Singapore,17860.0,35080.0
2010-01-01,Singapore,25830.0,10160.0
2010-02-01,Singapore,17880.0,22170.0
2010-03-01,Singapore,20240.0,22010.0
2010-04-01,Singapore,22100.0,18140.0
2010-05-01,Singapore,18970.0,20840.0
2010-06-01,Singapore,19410.0,27070.0
2010-07-01,Singapore,24450.0,18450.0
2010-08-01,Singapore,18970.0,18440.0
2010-09-01,Singapore,19910.0,19830.0
2010-10-01,Singapore,23070.0,21170.0
2010-11-01,Singapore,21940.0,30330.0
2010-12-01,Singapore,17960.0,36490.0
2011-01-01,Singapore,29350.0,12160.0
2011-02-01,Singapore,21650.0,22750.0
2011-03-01,Singapore,23030.0,20720.0
2011-04-01,Singapore,27640.0,20240.0
2011-05-01,Singapore,22420.0,19570.0
2011-06-01,Singapore,20530.0,28320.0
2011-07-01,Singapore,29450.0,19900.0
2011-08-01,Singapore,20060.0,18030.0
2011-09-01,Singapore,24240.0,19960.0
2011-10-01,Singapore,24770.0,19950.0
2011-11-01,Singapore,22860.0,27400.0
2011-12-01,Singapore,19530.0,37190.0
2012-01-01,Singapore,27810.0,13240.0
2012-02-01,Singapore,22700.0,17820.0
2012-03-01,Singapore,23560.0,21210.0
2012-04-01,Singapore,26280.0,19880.0
2012-05-01,Singapore,19880.0,19190.0
2012-06-01,Singapore,23230.0,32280.0
2012-07-01,Singapore,30140.0,21330.0
2012-08-01,Singapore,20580.0,23340.0
2012-09-01,Singapore,27650.0,22720.0
2012-10-01,Singapore,28360.0,21630.0
2012-11-01,Singapore,23930.0,31730.0
2012-12-01,Singapore,21250.0,42940.0
2013-01-01,Singapore,29590.0,11390.0
2013-02-01,Singapore,20940.0,24550.0
2013-03-01,Singapore,28050.0,27450.0
2013-04-01,Singapore,32150.0,18960.0
2013-05-01,Singapore,23930.0,22530.0
2013-06-01,Singapore,26860.0,38370.0
2013-07-01,Singapore,33340.0,22670.0
2013-08-01,Singapore,24120.0,27040.0
2013-09-01,Singapore,32040.0,24790.0
2013-10-01,Singapore,34270.0,25760.0
2013-11-01,Singapore,30080.0,36810.0
2013-12-01,Singapore,25070.0,52820.0
2014-01-01,Singapore,41150.0,18180.0
2014-02-01,Singapore,25960.0,23690.0
2014-03-01,Singapore,30660.0,30650.0
2014-04-01,Singapore,36130.0,23020.0
2014-05-01,Singapore,28350.0,28490.0
2014-06-01,Singapore,26440.0,44000.0
2014-07-01,Singapore,35390.0,25420.0
2014-08-01,Singapore,26890.0,24400.0
2014-09-01,Singapore,33340.0,27810.0
2014-10-01,Singapore,31890.0,28780.0
2014-11-01,Singapore,30540.0,38070.0
2014-12-01,Singapore,29170.0,50170.0
2015-01-01,Singapore,41250.0,13400.0
2015-02-01,Singapore,25260.0,28710.0
2015-03-01,Singapore,28330.0,29990.0
2015-04-01,Singapore,33770.0,26030.0
2015-05-01,Singapore,27490.0,28580.0
2015-06-01,Singapore,26060.0,42110.0
2015-07-01,Singapore,33010.0,26870.0
2015-08-01,Singapore,27920.0,30550.0
2015-09-01,Singapore,31660.0,31790.0
2015-10-01,Singapore,34910.0,27710.0
2015-11-01,Singapore,33960.0,44810.0
2015-12-01,Singapore,25050.0,56600.0
2016-01-01,Singapore,39180.0,15100.0
2016-02-01,Singapore,25320.0,31470.0
2016-03-01,Singapore,31470.0,37040.0
2016-04-01,Singapore,35070.0,32420.0
2016-05-01,Singapore,29760.0,35490.0
2016-06-01,Singapore,24510.0,49140.0
2016-07-01,Singapore,37960.0,29680.0
2016-08-01,Singapore,26990.0,30740.0
2016-09-01,Singapore,33980.0,37360.0
2016-10-01,Singapore,37600.0,31100.0
2016-11-01,Singapore,30880.0,42240.0
2016-12-01,Singapore,33630.0,57980.0
2017-01-01,Singapore,43250.0,18830.0
2017-02-01,Singapore,29080.0,27390.0
2017-03-01,Singapore,34370.0,36030.0
2017-04-01,Singapore,36740.0,34330.0
2017-05-01,Singapore,28970.0,37960.0
2017-06-01,Singapore,30780.0,48350.0
2017-07-01,Singapore,34440.0,28900.0
2017-08-01,Singapore,25080.0,36040.0
2017-09-01,Singapore,33430.0,33480.0
2017-10-01,Singapore,42070.0,35540.0
2017-11-01,Singapore,36880.0,44270.0
2017-12-01,Singapore,27500.0,51850.0
2018-01-01,Singapore,42320.0,15610.0
2018-02-01,Singapore,24930.0,32560.0
2018-03-01,Singapore,34530.0,40140.0
2018-04-01,Singapore,43150.0,28840.0
2018-05-01,Singapore,32800.0,37870.0
2018-06-01,Singapore,30640.0,47690.0
2018-07-01,Singapore,40700.0,30830.0
2018-08-01,Singapore,30840.0,37140.0
2018-09-01,Singapore,37830.0,34020.0
2018-10-01,Singapore,38990.0,35550.0
2018-11-01,Singapore,29640.0,49550.0
2018-12-01,Singapore,28560.0,58180.0
2019-01-01,Singapore,42120.0,18290.0
2019-02-01,Singapore,27100.0,32180.0
2019-03-01,Singapore,34560.0,38610.0
2019-04-01,Singapore,38900.0,29850.0
2019-05-01,Singapore,27410.0,41610.0
2019-06-01,Singapore,28750.0,59040.0
2019-07-01,Singapore,37410.0,34020.0
2019-08-01,Singapore,29670.0,44210.0
2019-09-01,Singapore,37540.0,36260.0
2019-10-01,Singapore,39070.0,39430.0
2019-11-01,Singapore,39310.0,48700.0
2019-12-01,Singapore,34870.0,56300.0
2020-01-01,Singapore,50210.0,19420.0
2020-02-01,Singapore,23070.0,24030.0
2020-03-01,Singapore,11760.0,13030.0
2020-04-01,Singapore,240.0,60.0
2020-05-01,Singapore,320.0,100.0
2020-06-01,Singapore,370.0,170.0
2020-07-01,Singapore,350.0,140.0
2020-08-01,Singapore,220.0,130.0
2020-09-01,Singapore,210.0,190.0
2020-10-01,Singapore,290.0,230.0
2020-11-01,Singapore,450.0,350.0
2020-12-01,Singapore,660.0,470.0
2021-01-01,Singapore,460.0,350.0
2021-02-01,Singapore,290.0,210.0
2021-03-01,Singapore,250.0,320.0
2021-04-01,Singapore,250.0,230.0
2021-05-01,Singapore,290.0,570.0
2021-06-01,Singapore,280.0,670.0
2021-07-01,Singapore,200.0,320.0
2021-08-01,Singapore,150.0,360.0
2021-09-01,Singapore,120.0,310.0
2021-10-01,Singapore,100.0,180.0
2021-11-01,Singapore,1270.0,3140.0
2021-12-01,Singapore,2760.0,9170.0
2022-01-01,Singapore,6060.0,3210.0
2022-02-01,Singapore,5160.0,5440.0
2022-03-01,Singapore,6840.0,13590.0
2022-04-01,Singapore,16490.0,21410.0
2022-05-01,Singapore,14760.0,26900.0
2022-06-01,Singapore,17840.0,37040.0
2022-07-01,Singapore,27000.0,23900.0
2022-08-01,Singapore,21940.0,29150.0
2022-09-01,Singapore,25460.0,29690.0
2022-10-01,Singapore,38010.0,29680.0
2022-11-01,Singapore,26570.0,37390.0
2022-12-01,Singapore,19940.0,38400.0
2023-01-01,Singapore,27650.0,10980.0
2023-02-01,Singapore,22070.0,19830.0
2023-03-01,Singapore,28430.0,30840.0
2023-04-01,Singapore,28620.0,25630.0
2023-05-01,Singapore,25140.0,39330.0
2023-06-01,Singapore,23560.0,42610.0
2023-07-01,Singapore,29550.0,23560.0
2023-08-01,Singapore,23860.0,31330.0
2023-09-01,Singapore,32920.0,31140.0
2023-10-01,Singapore,28080.0,27680.0
2023-11-01,Singapore,29000.0,37750.0
2023-12-01,Singapore,27320.0,43330.0
2024-01-01,Singapore,34210.0,12560.0
2024-02-01,Singapore,24720.0,26690.0
2024-03-01,Singapore,28870.0,33510.0
2024-04-01,Singapore,34990.0,26470.0
2024-05-01,Singapore,22740.0,47710.0
2024-06-01,Singapore,23350.0,50610.0
2024-07-01,Singapore,35510.0,27300.0
2024-08-01,Singapore,25020.0,41280.0
2024-09-01,Singapore,33480.0,31370.0
2024-10-01,Singapore,31480.0,34860.0
2024-11-01,Singapore,34030.0,39430.0
2024-12-01,Singapore,26620.0,46110.0
2025-01-01,Singapore,38080.0,16510.0
2025-02-01,Singapore,30580.0,21840.0
2025-03-01,Singapore,27280.0,33940.0
2025-04-01,Singapore,37440.0,26070.0
2025-05-01,Singapore,28640.0,43100.0
2025-06-01,Singapore,24260.0,60860.0
2025-07-01,Singapore,36140.0,34300.0
2025-08-01,Singapore,28250.0,41690.0
1991-01-01,SouthAfrica,0.0,580.0
1991-02-01,SouthAfrica,0.0,670.0
1991-03-01,SouthAfrica,0.0,1010.0
1991-04-01,SouthAfrica,0.0,730.0
1991-05-01,SouthAfrica,0.0,460.0
1991-06-01,SouthAfrica,0.0,430.0
1991-07-01,SouthAfrica,0.0,570.0
1991-08-01,SouthAfrica,0.0,510.0
1991-09-01,SouthAfrica,0.0,760.0
1991-10-01,SouthAfrica,0.0,810.0
1991-11-01,SouthAfrica,0.0,1140.0
1991-12-01,SouthAfrica,0.0,1570.0
1992-01-01,SouthAfrica,0.0,480.0
1992-02-01,SouthAfrica,0.0,1410.0
1992-03-01,SouthAfrica,0.0,1550.0
1992-04-01,SouthAfrica,0.0,1330.0
1992-05-01,SouthAfrica,0.0,730.0
1992-06-01,SouthAfrica,0.0,500.0
1992-07-01,SouthAfrica,0.0,1140.0
1992-08-01,SouthAfrica,0.0,940.0
1992-09-01,SouthAfrica,0.0,1270.0
1992-10-01,SouthAfrica,0.0,1190.0
1992-11-01,SouthAfrica,0.0,2040.0
1992-12-01,SouthAfrica,0.0,2680.0
1993-01-01,SouthAfrica,0.0,860.0
1993-02-01,SouthAfrica,0.0,1780.0
1993-03-01,SouthAfrica,0.0,1990.0
1993-04-01,SouthAfrica,0.0,2340.0
1993-05-01,SouthAfrica,0.0,1500.0
1993-06-01,SouthAfrica,0.0,1990.0
1993-07-01,SouthAfrica,0.0,2040.0
1993-08-01,SouthAfrica,0.0,2540.0
1993-09-01,SouthAfrica,0.0,2340.0
1993-10-01,SouthAfrica,0.0,2320.0
1993-11-01,SouthAfrica,0.0,2660.0
1993-12-01,SouthAfrica,0.0,4060.0
1994-01-01,SouthAfrica,0.0,1470.0
1994-02-01,SouthAfrica,0.0,2320.0
1994-03-01,SouthAfrica,0.0,2360.0
1994-04-01,SouthAfrica,0.0,1790.0
1994-05-01,SouthAfrica,0.0,1570.0
1994-06-01,SouthAfrica,0.0,1920.0
1994-07-01,SouthAfrica,0.0,2520.0
1994-08-01,SouthAfrica,0.0,2130.0
1994-09-01,SouthAfrica,0.0,2950.0
1994-10-01,SouthAfrica,0.0,3040.0
1994-11-01,SouthAfrica,0.0,3440.0
1994-12-01,SouthAfrica,0.0,4750.0
1995-01-01,SouthAfrica,0.0,1870.0
1995-02-01,SouthAfrica,0.0,2400.0
1995-03-01,SouthAfrica,0.0,3150.0
1995-04-01,SouthAfrica,0.0,2360.0
1995-05-01,SouthAfrica,0.0,1670.0
1995-06-01,SouthAfrica,0.0,2620.0
1995-07-01,SouthAfrica,0.0,1910.0
1995-08-01,SouthAfrica,0.0,1630.0
1995-09-01,SouthAfrica,0.0,2590.0
1995-10-01,SouthAfrica,0.0,2840.0
1995-11-01,SouthAfrica,0.0,3490.0
1995-12-01,SouthAfrica,0.0,6220.0
1996-01-01,SouthAfrica,0.0,2710.0
1996-02-01,SouthAfrica,0.0,2850.0
1996-03-01,SouthAfrica,0.0,4140.0
1996-04-01,SouthAfrica,0.0,3330.0
1996-05-01,SouthAfrica,0.0,2170.0
1996-06-01,SouthAfrica,0.0,2650.0
1996-07-01,SouthAfrica,0.0,3450.0
1996-08-01,SouthAfrica,0.0,2820.0
1996-09-01,SouthAfrica,0.0,3520.0
1996-10-01,SouthAfrica,0.0,3130.0
1996-11-01,SouthAfrica,0.0,4130.0
1996-12-01,SouthAfrica,0.0,7740.0
1997-01-01,SouthAfrica,0.0,3040.0
1997-02-01,SouthAfrica,0.0,3260.0
1997-03-01,SouthAfrica,0.0,4430.0
1997-04-01,SouthAfrica,0.0,3600.0
1997-05-01,SouthAfrica,0.0,2680.0
1997-06-01,SouthAfrica,0.0,3350.0
1997-07-01,SouthAfrica,0.0,3080.0
1997-08-01,SouthAfrica,0.0,3340.0
1997-09-01,SouthAfrica,0.0,3470.0
1997-10-01,SouthAfrica,0.0,3360.0
1997-11-01,SouthAfrica,0.0,4550.0
1997-12-01,SouthAfrica,0.0,7030.0
1998-01-01,SouthAfrica,0.0,3200.0
1998-02-01,SouthAfrica,0.0,3710.0
1998-03-01,SouthAfrica,0.0,4270.0
1998-04-01,SouthAfrica,0.0,4360.0
1998-05-01,SouthAfrica,0.0,3040.0
1998-06-01,SouthAfrica,0.0,2990.0
1998-07-01,SouthAfrica,0.0,5390.0
1998-08-01,SouthAfrica,0.0,3730.0
1998-09-01,SouthAfrica,0.0,5540.0
1998-10-01,SouthAfrica,0.0,5230.0
1998-11-01,SouthAfrica,0.0,6110.0
1998-12-01,SouthAfrica,0.0,9340.0
1999-01-01,SouthAfrica,0.0,4090.0
1999-02-01,SouthAfrica,0.0,5290.0
1999-03-01,SouthAfrica,0.0,6760.0
1999-04-01,SouthAfrica,0.0,4450.0
1999-05-01,SouthAfrica,0.0,3640.0
1999-06-01,SouthAfrica,0.0,3840.0
1999-07-01,SouthAfrica,0.0,4540.0
1999-08-01,SouthAfrica,0.0,3940.0
1999-09-01,SouthAfrica,0.0,4550.0
1999-10-01,SouthAfrica,0.0,4340.0
1999-11-01,SouthAfrica,0.0,5300.0
1999-12-01,SouthAfrica,0.0,7210.0
2000-01-01,SouthAfrica,0.0,3720.0
2000-02-01,SouthAfrica,0.0,4540.0
2000-03-01,SouthAfrica,0.0,5550.0
2000-04-01,SouthAfrica,0.0,6190.0
2000-05-01,SouthAfrica,0.0,3370.0
2000-06-01,SouthAfrica,0.0,4410.0
2000-07-01,SouthAfrica,0.0,4950.0
2000-08-01,SouthAfrica,0.0,3750.0
2000-09-01,SouthAfrica,0.0,4670.0
2000-10-01,SouthAfrica,0.0,5840.0
2000-11-01,SouthAfrica,0.0,5320.0
2000-12-01,SouthAfrica,0.0,7200.0
2001-01-01,SouthAfrica,0.0,3520.0
2001-02-01,SouthAfrica,0.0,4210.0
2001-03-01,SouthAfrica,0.0,5700.0
2001-04-01,SouthAfrica,0.0,4570.0
2001-05-01,SouthAfrica,0.0,2490.0
2001-06-01,SouthAfrica,0.0,3610.0
2001-07-01,SouthAfrica,0.0,4520.0
2001-08-01,SouthAfrica,0.0,4550.0
2001-09-01,SouthAfrica,0.0,4920.0
2001-10-01,SouthAfrica,0.0,4540.0
2001-11-01,SouthAfrica,0.0,4960.0
2001-12-01,SouthAfrica,0.0,7350.0
2002-01-01,SouthAfrica,0.0,3130.0
2002-02-01,SouthAfrica,0.0,3970.0
2002-03-01,SouthAfrica,0.0,5900.0
2002-04-01,SouthAfrica,0.0,5100.0
2002-05-01,SouthAfrica,0.0,3090.0
2002-06-01,SouthAfrica,0.0,3660.0
2002-07-01,SouthAfrica,0.0,3810.0
2002-08-01,SouthAfrica,0.0,3730.0
2002-09-01,SouthAfrica,0.0,3560.0
2002-10-01,SouthAfrica,0.0,4150.0
2002-11-01,SouthAfrica,0.0,4220.0
2002-12-01,SouthAfrica,0.0,6650.0
2003-01-01,SouthAfrica,0.0,2790.0
2003-02-01,SouthAfrica,0.0,3460.0
2003-03-01,SouthAfrica,0.0,4460.0
2003-04-01,SouthAfrica,0.0,4090.0
2003-05-01,SouthAfrica,0.0,3310.0
2003-06-01,SouthAfrica,0.0,3290.0
2003-07-01,SouthAfrica,0.0,3130.0
2003-08-01,SouthAfrica,0.0,3450.0
2003-09-01,SouthAfrica,0.0,4250.0
2003-10-01,SouthAfrica,0.0,5780.0
2003-11-01,SouthAfrica,0.0,7410.0
2003-12-01,SouthAfrica,0.0,7310.0
2004-01-01,SouthAfrica,0.0,2960.0
2004-02-01,SouthAfrica,0.0,4320.0
2004-03-01,SouthAfrica,0.0,5200.0
2004-04-01,SouthAfrica,0.0,4110.0
2004-05-01,SouthAfrica,0.0,3110.0
2004-06-01,SouthAfrica,0.0,4050.0
2004-07-01,SouthAfrica,0.0,3550.0
2004-08-01,SouthAfrica,0.0,3300.0
2004-09-01,SouthAfrica,0.0,4050.0
2004-10-01,SouthAfrica,0.0,3550.0
2004-11-01,SouthAfrica,0.0,4200.0
2004-12-01,SouthAfrica,0.0,7700.0
2005-01-01,SouthAfrica,0.0,2750.0
2005-02-01,SouthAfrica,0.0,3560.0
2005-03-01,SouthAfrica,0.0,5570.0
2005-04-01,SouthAfrica,0.0,3890.0
2005-05-01,SouthAfrica,0.0,2990.0
2005-06-01,SouthAfrica,0.0,3640.0
2005-07-01,SouthAfrica,0.0,3150.0
2005-08-01,SouthAfrica,0.0,3640.0
2005-09-01,SouthAfrica,0.0,4420.0
2005-10-01,SouthAfrica,0.0,3590.0
2005-11-01,SouthAfrica,0.0,5130.0
2005-12-01,SouthAfrica,0.0,8760.0
2006-01-01,SouthAfrica,0.0,3130.0
2006-02-01,SouthAfrica,0.0,4050.0
2006-03-01,SouthAfrica,0.0,5490.0
2006-04-01,SouthAfrica,0.0,5120.0
2006-05-01,SouthAfrica,0.0,2860.0
2006-06-01,SouthAfrica,0.0,4200.0
2006-07-01,SouthAfrica,0.0,3650.0
2006-08-01,SouthAfrica,0.0,3510.0
2006-09-01,SouthAfrica,0.0,4410.0
2006-10-01,SouthAfrica,0.0,4470.0
2006-11-01,SouthAfrica,0.0,5060.0
2006-12-01,SouthAfrica,0.0,9710.0
